bibl_id,title,author_name,author_ref,date_year,level,lang,citation_count
rimbaud_barco_ebrio,El barco ebrio,Arthur Rimbaud,rimbaud,1871,m,,1
carroll_alicia_espejo,Alicia a través del espejo,"Carroll, Lewis",lewis_carroll,1871,m,,1
shakespeare_tempestad,La tempestad,William Shakespeare,shakespeare,1611,,,1
sartre_que_es_literatura,¿Qué es la literatura?,Jean-Paul Sartre,jean_paul_sartre,1948,m,,1
sartre_imaginario,Lo imaginario,Jean-Paul Sartre,jean_paul_sartre,1940,m,,1
flaubert_bouvard,Bouvard y Pécuchet,Gustave Flaubert,gustave_flaubert,1881,m,,1
sartre_nausea,La náusea,Jean-Paul Sartre,jean_paul_sartre,1938,,,1
sartre_palabras,Las palabras,Jean-Paul Sartre,jean_paul_sartre,1963,m,,1
junger_diarios,Strahlungen,Ernst Jünger,ernst_junger,1949,m,,1
hernandez_tal_vez,Tal vez un movimiento,Felisberto Hernández,felisberto_hernandez,1943,a,,1
hernandez_casa_inundada,La casa inundada,"Hernández, Felisberto",felisberto_hernandez,1960,m,,1
hernandez_ursula,Úrsula,Felisberto Hernández,felisberto_hernandez,1960,a,,1
hernandez_tierras_memoria,Tierras de la memoria,"Hernández, Felisberto",felisberto_hernandez,1964,m,,1
barrenechea_macedonio,Macedonio Fernández y su humorismo de la nada,Ana María Barrenechea,ana_barrenechea,1974,a,,1
fernandez_vigilia,No toda es vigilia la de los ojos abiertos,Macedonio Fernández,macedonio_fernandez,1928,m,,1
fernandez_bases_metafisica,Bases en Metafísica,Macedonio Fernández,macedonio_fernandez,1908,a,,1
bajtin_esthetique,Esthétique et théorie du roman,"Bajtin, Mijail",bajtin,1978,m,fr,1
borges_lugones,Leopoldo Lugones,"Borges, Jorge Luis",borges,1955,m,,1
borges_otras_inquisiciones,Otras inquisiciones,"Borges, Jorge Luis",borges,1952,m,,1
brooks_poetry,Understanding poetry,"Brooks, Cleanth",cleanth_brooks,1960,m,,1
canal_feijoo_lugones,"Lugones, y el destino trágico","Canal Feijóo, Bernardo",canal_feijoo,1976,m,,1
dario_completa2,dario_completa2,,,,,,1
hernandez_jj_lugones,El signo prohibido de Leopoldo Lugones,"Hernández, Juan José",juan_jose_hernandez,1984,a,,1
revista_tiempo_argentino,Tiempo Argentino,,,1982,j,,1
lugones_montanias,Las montañas del oro,"Lugones, Leopoldo",leopoldo_lugones,1897,m,,1
lugones_crepusculos,Los crepúsculos del jardín,"Lugones, Leopoldo",leopoldo_lugones,1905,m,,1
lugones_limadurasi,Las limaduras de Hephaestos I. Piedras liminares,"Lugones, Leopoldo",leopoldo_lugones,1910,m,,1
lugones_completas,lugones_completas,,,,,,1
molloy_dario,molloy_dario,,,,,,1
paz_hijos_limo,Los hijos del limo,"Paz, Octavio",octavio_paz,1974,m,,1
sarduy_escrito_cuerpo,Escrito sobre un cuerpo,"Sarduy, Severo",severo_sarduy,1969,m,,1
tinianov_problema_lengua,El problema de la lengua poética,"Tinianov, Iuri",tinianov,1975,m,,1
vinias_sarmiento_cortazar,Literatura argentina y realidad política. De Sarmiento a Cortázar,"Viñas, David",david_vinias,1971,m,,1
choderlos_amistades_peligrosas,Las amistades peligrosas,"Choderlos de Laclos, Pierre",pierre_choderlos,1782,m,,1
kierkegaard_angustia,El concepto de la angustia,Søren Kierkegaard,soren_kierkegaard,1844,m,,1
fierro_obediencia,La obediencia debida en el ámbito penal y militar,Guillermo Fierro,guillermo_fierro,1984,m,,1
balzac_envers,L'Envers de l'histoire contemporaine,Honoré de Balzac,balzac,1848,m,,1
saenz_sembrar_semilla,“Sembrar la semilla de la subversión”,Dalmiro Sáenz,dalmiro_saenz,1987,a,,1
vinias_literatura_traicion,“La literatura como una traición”,David Viñas,david_vinias,1987,a,,1
sarlo_militares_historia,“Los militares y la historia. Contra los perros del olvido”,Beatriz Sarlo,beatriz_sarlo,1987,a,,1
lyotard_marx_freud,A partir de Marx y Freud,Jean-François Lyotard,jean_francois_lyotard,1973,m,,1
veron_discurso_politico,"El discurso político, lenguaje y acontecimientos",Eliseo Verón,eliseo_veron,1987,m,,1
aseff_predominancia,“Predominancia del discurso. Una crítica”,Lucía Aseff,lucia_aseff,1987,a,,1
landi_discurso_posible,El discurso sobre lo posible. (La democracia y el realismo político),Oscar Landi,oscar_landi,1987,m,,1
landi_crisis_abril,“La crisis de abril”,Oscar Landi,oscar_landi,1987,a,,1
katz_hecho_historia,“Un hecho de nuestra historia”,Alejandro Katz,alejandro_katz,1987,a,,1
